Id,SalePrice
1721,173720.37586810056
1722,128107.69625170616
1723,160768.8372825439
1724,205275.41924838102
1725,233625.13913665744
1726,184705.28429356907
1727,147274.22872617288
1728,192207.39558602293
1729,161253.0215830866
1730,168442.36115336663
1731,127377.68842680396
1732,131657.73422877982
1733,112120.04656272697
1734,120661.4405194557
1735,148172.5030153113
1736,116735.02616276401
1737,306470.98619489424
1738,228619.08319513212
1739,265336.37938692735
1740,211151.78979491058
1741,187192.0755307207
1742,161685.95259834136
1743,177212.43054721036
1744,296929.9353086533
1745,198070.02417372624
1746,183269.4982987606
1747,216780.09628679501
1748,229740.30762447824
1749,148312.5746454332
1750,123609.46136863729
1751,265830.23204374145
1752,118145.54144542606
1753,146528.59452422542
1754,196553.24337673513
1755,164910.94266317468
1756,136168.6884321158
1757,118773.0679621602
1758,144574.0155426278
1759,156453.41324438504
1760,164706.37255443423
1761,139350.19466582316
1762,169656.79761790187
1763,182133.12746164532
1764,107400.20180095629
1765,162892.33326190064
1766,195005.88706313583
1767,233945.6722149461
1768,141673.64467561315
1769,178524.18408101329
1770,164153.62252513066
1771,105906.473835177
1772,132264.51419055526
1773,125877.72711458545
1774,138779.7936371218
1775,143925.69977801744
1776,124924.6835676046
1777,110460.55595479358
1778,140587.77223055385
1779,120358.88448099169
1780,184707.61037796573
1781,124653.0007256443
1782,90103.817171051
1783,143690.32069161063
1784,103604.28299178774
1785,122173.96552979467
1786,132997.1804305718
1787,172449.17965707913
1788,69671.51743742081
1789,99838.20503756082
1790,79393.24276733428
1791,199559.19793488827
1792,159696.74958340786
1793,132985.94146725346
1794,159134.02748484083
1795,129225.60722619588
1796,137588.38167611352
1797,117126.42711794446
1798,116923.10083526386
1799,104021.74653652713
1800,123577.07418676563
1801,122156.49315137367
1802,133631.53920792672
1803,146706.35015198408
1804,137606.97516345966
1805,142030.04416712388
1806,136280.61443006247
1807,137649.75691239207
1808,119148.05895922585
1809,115872.32027223182
1810,139347.76947099826
1811,95951.46742804516
1812,91962.94789235757
1813,117798.65024879712
1814,95044.19589101666
1815,57738.29560395635
1816,110052.20782063363
1817,101596.30271062406
1818,144764.0317921827
1819,134056.35579027084
1820,77475.97675599174
1821,121587.04545172215
1822,155591.1965548137
1823,55444.54474801067
1824,125458.5920624251
1825,132951.6081934401
1826,104113.66167911005
1827,92655.77573972468
1828,129464.02508507398
1829,127166.41052261683
1830,144560.94281732812
1831,139881.26448113975
1832,76006.80755866702
1833,143731.4404700669
1834,134161.33258698977
1835,109449.69713990725
1836,120277.1721423076
1837,82371.28729526192
1838,123387.18533766533
1839,119462.96247307803
1840,131148.50297883272
1841,122693.71215192233
1842,90550.60465530254
1843,120538.78396876437
1844,139104.97770590705
1845,133760.6711021511
1846,155695.47332364912
1847,160855.09404321245
1848,57893.95213105177
1849,115979.33014928746
1850,115078.66095692277
1851,146556.1735507475
1852,127503.59412078664
1853,121621.64879255122
1854,163741.90322800496
1855,143181.2280100556
1856,222693.6705015499
1857,133602.07897895027
1858,134673.98754478575
1859,120026.51800582043
1860,146114.9300125982
1861,119981.0425820427
1862,344586.44412501407
1863,341714.4733541749
1864,341736.63427112426
1865,331189.68478433514
1866,334261.82008643553
1867,231273.45133925765
1868,290859.19533232396
1869,209668.71657631465
1870,225617.68061965916
1871,247512.11866466672
1872,179135.16532503912
1873,228235.03104986067
1874,151945.43071334786
1875,196216.07922172983
1876,192439.46982209056
1877,207318.14619105225
1878,204684.63397292828
1879,118416.64694237112
1880,130949.43028594374
1881,239443.15375201614
1882,247431.18118263228
1883,179149.36659326428
1884,198450.320963238
1885,231028.97301820366
1886,274516.2507511221
1887,220920.30811000825
1888,276288.6706747713
1889,169083.91323346787
1890,115662.36967039334
1891,142764.37491005202
1892,98064.07597286838
1893,120694.10748656052
1894,123580.53145518317
1895,126583.2043663414
1896,128202.66323593965
1897,108839.75016893436
1898,124247.9444148108
1899,151823.0311561624
1900,144365.4540870486
1901,149353.32733256332
1902,126645.1008085258
1903,206474.31604582176
1904,120926.41030431689
1905,190407.44031004416
1906,143570.65465973367
1907,188657.43899765797
1908,121165.44983127392
1909,144163.99864912423
1910,131042.64427452601
1911,192023.33035155968
1912,280003.4974471594
1913,142558.4112654294
1914,81705.30778763437
1915,272934.87269252335
1916,61672.46367307636
1917,239325.32515716963
1918,147268.03618588188
1919,183240.54678418947
1920,147282.2447554267
1921,366239.5293479976
1922,303997.60875089385
1923,229477.42560923498
1924,217800.81997838654
1925,194495.699067413
1926,359377.14452337445
1927,133844.71142340451
1928,159690.27281551328
1929,120419.6322689102
1930,126710.9513962943
1931,144636.72178481738
1932,139694.90962313715
1933,167340.0464807788
1934,179383.81111688504
1935,170782.28270237165
1936,180137.93753353768
1937,182195.83901053376
1938,172581.36515555417
1939,227950.16672550255
1940,181922.21351809858
1941,171488.23310582028
1942,185629.8457582549
1943,200785.97399254242
1944,323297.9917632189
1945,343934.1886381504
1946,157347.1633178431
1947,248705.92805848402
1948,168794.627144265
1949,250117.02546917647
1950,194866.35841079883
1951,250591.84880926786
1952,215651.7325611978
1953,177194.9485835519
1954,181163.8218368473
1955,130347.9956744476
1956,354708.8241413078
1957,149748.0331710215
1958,306484.7348199552
1959,139324.29864211477
1960,109811.65245971335
1961,118617.2235947549
1962,107116.85095631542
1963,117002.28501108305
1964,109619.10638402216
1965,146249.29410200746
1966,143056.78484120994
1967,275697.57168614824
1968,392838.51594171417
1969,348394.6948257643
1970,357586.5049729604
1971,477507.80458814994
1972,358297.1914667392
1973,274395.9707816574
1974,320801.6446659799
1975,358978.4268172762
1976,269052.5736348663
1977,335309.2490118452
1978,323416.9747368575
1979,308129.49393809534
1980,183568.417558576
1981,313980.8240405763
1982,208348.95536014126
1983,192986.52705617232
1984,172701.75006442826
1985,225940.3399512189
1986,215744.25070499285
1987,188313.4337625334
1988,181903.75378842163
1989,201942.00124555538
1990,218803.80163201672
1991,219894.42278038597
1992,217146.47635041652
1993,182137.2304124641
1994,233495.8374278901
1995,186909.1310310465
1996,246962.2445545815
1997,307652.6707307247
1998,287847.37437049096
1999,275479.09718268475
2000,315387.4437455766
2001,293987.40545620024
2002,244652.7657436688
2003,256014.74001083735
2004,284024.55692419497
2005,221940.49902276444
2006,221248.9025456754
2007,258554.39660519542
2008,218363.9620846985
2009,189798.32582412387
2010,199810.83153389234
2011,144417.74605464927
2012,180075.0454482347
2013,171649.96512894053
2014,185208.2609899477
2015,190966.18725210556
2016,189872.08961909072
2017,195454.11902549045
2018,119915.11538684371
2019,145075.7968245492
2020,105388.26780943241
2021,94142.91600825617
2022,181785.4547687354
2023,134883.57978965985
2024,282296.21062948334
2025,355099.26129372
2026,176636.5357470764
2027,160222.81306389885
2028,146654.51202778332
2029,168652.5572143847
2030,269608.36796075286
2031,239671.0197754742
2032,255510.01175401662
2033,256430.7827062602
2034,178218.37192176416
2035,220233.8744830217
2036,214743.32025106007
2037,219272.49024786823
2038,344830.2924959145
2039,201473.67045568328
2040,284885.2526093639
2041,288014.7146381257
2042,204575.18652611884
2043,185993.70746763662
2044,182344.84583466078
2045,209842.2282462432
2046,148686.31823877824
2047,140041.65477747755
2048,149868.08865345476
2049,148072.4372830983
2050,174380.81623142384
2051,113862.14115622778
2052,120368.46743177004
2053,155107.64076078893
2054,105193.47509575692
2055,142710.9673097696
2056,155415.35889027908
2057,114076.75701676535
2058,203168.59269509677
2059,130605.45528787182
2060,179673.22872155355
2061,182722.69733902114
2062,121636.94844304789
2063,117416.70343499909
2064,126616.7392882302
2065,111511.50108933535
2066,160578.63826729852
2067,117749.98199223707
2068,147379.43112933193
2069,83376.1904978577
2070,112724.8293820711
2071,98103.15784004705
2072,142627.87104251067
2073,137243.1059501732
2074,191762.95196231984
2075,142806.00456529504
2076,114237.9921569436
2077,154329.49237339981
2078,120673.84439510302
2079,140638.8553928475
2080,125192.23447740183
2081,123323.61739147292
2082,109957.61544316843
2083,134376.5876518972
2084,111480.326989952
2085,120585.25343580676
2086,118379.71427685626
2087,133365.13512881752
2088,98038.0511363054
2089,88495.85481439263
2090,127581.51559796747
2091,102782.03253086208
2092,124053.68235823534
2093,109727.76430851207
2094,115761.67455472748
2095,151252.02579242393
2096,86977.71981907147
2097,102719.98707140307
2098,138346.11164909473
2099,58677.66810709181
2100,66040.38041401579
2101,104965.39884345609
2102,140854.44752693883
2103,103422.5505395446
2104,143009.32275067532
2105,128097.55716765144
2106,56303.89125005439
2107,188195.8829699913
2108,116952.51671014007
2109,106516.12293265617
2110,115496.92541194025
2111,157863.7970882872
2112,122597.68948175706
2113,120452.23197632503
2114,126870.74101971017
2115,155010.87419506934
2116,111862.36397431421
2117,135524.44818449212
2118,122404.7397912679
2119,121065.36896435848
2120,124750.60110539908
2121,inf
2122,109556.16462413323
2123,86906.18460112557
2124,149407.00159299508
2125,130486.59890646739
2126,138914.50186011477
2127,153401.01179587585
2128,125055.18171824086
2129,88074.30801168163
2130,120814.92531681251
2131,145454.94099870682
2132,113119.04403618957
2133,126647.47784438738
2134,126578.10970320413
2135,106674.86637095913
2136,68053.16956230381
2137,100744.52398093753
2138,136069.01105734747
2139,156677.90985477483
2140,139427.99706337135
2141,175048.1164277791
2142,123708.17149769007
2143,144950.42170958302
2144,117002.89392473745
2145,148527.92452607994
2146,166037.56653270032
2147,142009.21978290082
2148,137381.78775705345
2149,157047.21833916605
2150,221675.286726257
2151,125893.1730159859
2152,166683.66104754698
2153,186261.66126908775
2154,100060.631995592
2155,141178.39303336933
2156,262784.15824653243
2157,237753.00274163266
2158,235014.1968197311
2159,219556.69702276486
2160,188979.97779365347
2161,250526.0806059351
2162,376416.113962689
2163,374525.8281699552
2164,251502.89649006363
2165,193342.71808054874
2166,158371.10281764323
2167,214305.21940526288
2168,191384.4336504
2169,187174.55651430524
2170,206816.88003336216
2171,159811.61855918227
2172,126387.82068876423
2173,170499.49263917457
2174,223087.75695137656
2175,293548.01858825947
2176,288299.94804666634
2177,231535.2349766958
2178,215574.5646997615
2179,139399.33903226367
2180,186442.3505052865
2181,190199.9305215573
2182,221450.9177232807
2183,190996.7439677504
2184,115081.25025794865
2185,131177.69339693236
2186,151473.62365668156
2187,168925.7375408184
2188,162609.53024002022
2189,300593.88243905705
2190,72122.42523987821
2191,77235.14913325745
2192,87157.9200540303
2193,108502.07076908194
2194,110705.00776226775
2195,102931.47880097498
2196,103261.15797782654
2197,116791.67200997243
2198,165437.12565998815
2199,192034.69700535203
2200,131483.77172917692
2201,129419.49065120392
2202,200675.37378649565
2203,119098.75577973145
2204,155261.70230695137
2205,110099.1088810202
2206,124370.38671147199
2207,192704.07458583466
2208,244867.4762651662
2209,192673.11821694375
2210,126163.74211287215
2211,115771.10949381303
2212,130860.45660624161
2213,110857.44844320268
2214,136774.0443197974
2215,106229.77671615909
2216,143650.26850955142
2217,67247.36768297848
2218,104833.15287274492
2219,95394.55211848192
2220,79340.80765775123
2221,275281.4666903936
2222,247415.1887597839
2223,287541.8300993193
2224,221745.4651308289
2225,115556.28817002868
2226,180000.2834368854
2227,209128.7681908251
2228,266991.84068366676
2229,245781.62148244222
2230,146565.4834200726
2231,211280.47772332217
2232,188483.68789228078
2233,170382.64635404106
2234,254664.2469340228
2235,220060.1009052888
2236,260584.31393383196
2237,315122.68566497555
2238,196542.87484297427
2239,117630.1743677205
2240,154766.464348317
2241,150694.44603063306
2242,125922.40600538433
2243,136002.155552882
2244,112836.65709097746
2245,107053.34380630251
2246,138488.13093513236
2247,131818.68351089006
2248,125127.99833235647
2249,127272.71380631269
2250,132969.14709357146
2251,97760.1102620845
2252,175820.82612583463
2253,158096.7188827866
2254,174824.92348322284
2255,184757.02827173416
2256,175409.75888404436
2257,209652.90458714764
2258,170798.353830482
2259,179662.78081616806
2260,125454.83198291618
2261,184279.73345421616
2262,188662.90955448028
2263,353757.2631754851
2264,519179.3290725334
2265,157252.51884080074
2266,259836.71398750116
2267,311983.37452303607
2268,401807.7679828075
2269,153548.6379991945
2270,201718.197775139
2271,221283.57381454867
2272,238101.4616709844
2273,166681.08568249902
2274,177982.44016020704
2275,158228.8461120906
2276,203348.56382295932
2277,189699.05810454357
2278,147502.50432428578
2279,126606.69332548663
2280,114700.91035757176
2281,171183.8505933794
2282,183449.0016087735
2283,119246.5337593914
2284,125498.37686992483
2285,140317.24234510062
2286,123573.17668981239
2287,351066.81138805975
2288,262285.801041911
2289,325703.13302240387
2290,413569.64390330476
2291,317125.52480346774
2292,427169.97592564527
2293,451749.9083130172
2294,363715.6152658521
2295,479310.8766992078
2296,251181.3137200043
2297,329371.28823760385
2298,326323.8940924469
2299,353662.49462162796
2300,299551.01307296415
2301,306526.744332631
2302,241606.11334598382
2303,244757.71686045922
2304,240280.85627944444
2305,192157.63350359772
2306,186602.19994470614
2307,197173.5248630017
2308,216165.13336955887
2309,268278.7030191043
2310,201529.29119342964
2311,202588.76884459078
2312,179533.82845902853
2313,179198.18710620565
2314,184453.01433672995
2315,185835.37462329902
2316,203824.72246707362
2317,189199.49058127173
2318,183756.96611392286
2319,190966.3451847935
2320,192807.89558753313
2321,241882.9580209522
2322,196144.46680300432
2323,187036.17743546382
2324,196404.6477861028
2325,220626.0884920844
2326,184703.15881268858
2327,205832.33702375455
2328,226465.17329418872
2329,193889.01174950873
2330,188209.1611691727
2331,339600.37577138137
2332,378338.9865111804
2333,319239.9994219403
2334,242397.8968321688
2335,275680.42318841687
2336,283414.3628800278
2337,197437.43093141343
2338,262588.1171745875
2339,222672.66015539394
2340,388500.54374938644
2341,217290.34921640932
2342,238459.88079853778
2343,227314.99094662626
2344,214465.17917562329
2345,230126.61107387935
2346,216135.84726179988
2347,197715.8797702656
2348,244530.46258525024
2349,181719.10987291785
2350,309553.5782845348
2351,251469.46992934757
2352,254506.56552862562
2353,240919.51771199013
2354,137989.39594800453
2355,144265.59234476654
2356,157475.69463459286
2357,198030.12702270373
2358,192651.4199061807
2359,133547.6347253059
2360,122214.26763504182
2361,147068.63755058235
2362,262979.4054288166
2363,144444.96101628378
2364,169313.624650661
2365,229192.95113381583
2366,205149.98862345773
2367,229169.05583323495
2368,209929.26363911902
2369,212166.67223451834
2370,173529.89407535052
2371,158467.20567509
2372,195917.17024346173
2373,301338.2289384866
2374,317196.58736751095
2375,228642.5289132553
2376,284906.37267833424
2377,337727.9175185586
2378,158820.73836470637
2379,208702.23027055291
2380,164639.31302187467
2381,175140.54039333784
2382,231415.63614975425
2383,207781.4630372804
2384,244052.51219403543
2385,170853.56552377492
2386,137946.4649584953
2387,128278.0151340275
2388,109804.62370095603
2389,116522.19356681616
2390,146646.90356315827
2391,140805.33832268656
2392,114357.14788896234
2393,178834.6461466809
2394,134924.48167280012
2395,204441.46374541853
2396,150832.28087126228
2397,218788.28959297907
2398,129476.842221552
2399,64353.70152961193
2400,69679.62580802682
2401,124901.50329079654
2402,137391.00209110772
2403,143575.31926198976
2404,157980.7841646667
2405,164503.52423178594
2406,147554.2769202096
2407,132820.33603900875
2408,161023.74948264236
2409,119552.0172564528
2410,186679.36428422376
2411,112810.47266126663
2412,151863.10585066443
2413,122989.76921496227
2414,145509.5297044298
2415,134476.49984116887
2416,121733.0210903641
2417,134874.45712035743
2418,130783.86364910357
2419,124223.10779667518
2420,121826.44460333146
2421,296267.7012504758
2422,103717.82562921895
2423,110384.10746494589
2424,154081.04459751435
2425,180829.85237782847
2426,120695.31192369855
2427,117870.07630497405
2428,175686.6355756085
2429,114229.84803613706
2430,136253.16482356246
2431,109406.12152907075
2432,140183.2422611905
2433,140666.521840117
2434,129544.53896354379
2435,142460.27859535406
2436,121760.92633514978
2437,107935.42360945094
2438,127729.36932030327
2439,111625.30627059816
2440,127881.29841603588
2441,97692.68226214168
2442,104623.27789870645
2443,137843.41998284622
2444,130209.23916424753
2445,93564.27500801413
2446,132027.56059697302
2447,184357.6514520129
2448,129197.64582219686
2449,121679.07116314102
2450,149273.41200660833
2451,123830.3254402201
2452,179562.17225072475
2453,100192.57649885173
2454,124766.7004805411
2455,119647.65498512537
2456,140061.9949720104
2457,128595.45039379629
2458,131929.1578857164
2459,109120.51007474598
2460,144319.1689683337
2461,128476.52761321171
2462,132273.6326724406
2463,127207.60056044144
2464,166612.8604537927
2465,136564.10607154982
2466,117984.03240186401
2467,150776.44306731134
2468,83473.50955055497
2469,76247.64934143593
2470,193973.31359495717
2471,229109.2113373611
2472,146111.4119512004
2473,107654.99708208496
2474,65681.15637017174
2475,228072.83594027464
2476,108955.2175069347
2477,118978.44754897332
2478,149796.35724102648
2479,98866.11114464691
2480,149149.55588474296
2481,123273.65284170693
2482,134647.6152019611
2483,107966.00109548136
2484,122509.21859203084
2485,129547.10784081217
2486,138249.0882157608
2487,164715.34445275337
2488,177694.46978492886
2489,152273.80800383454
2490,151217.25576737322
2491,105595.76885792988
2492,200999.1332446536
2493,154584.24667235927
2494,143155.70011695547
2495,86178.98534441188
2496,232318.31692625527
2497,155381.87654860487
2498,108728.73843658983
2499,87329.85918905691
2500,121462.12119170136
2501,143885.34278853473
2502,139684.61152234374
2503,92717.80076271483
2504,465262.5418917341
2505,219434.470993919
2506,263459.896281392
2507,293801.5635657112
2508,264745.97298447497
2509,219825.1202952341
2510,222662.13291483486
2511,178567.88607640367
2512,198680.03698755757
2513,232970.48648845337
2514,286151.759824274
2515,143173.07796084217
2516,178004.89061799637
2517,143416.512187299
2518,155189.8381634166
2519,217356.2248327562
2520,210564.44756885228
2521,188653.8566463829
2522,226794.77643817273
2523,118760.76555861135
2524,133209.7002409595
2525,140598.43900161408
2526,131344.80594631677
2527,116209.15272075399
2528,129049.68498164917
2529,136332.17157802198
2530,128659.98278786615
2531,249759.58411395887
2532,221670.15851466407
2533,198731.81980566037
2534,230546.69404546302
2535,288473.9361281751
2536,235266.0654688759
2537,228441.30533265928
2538,189003.09903961135
2539,193769.39770418772
2540,184476.57081925395
2541,186938.1830432301
2542,161033.52306243416
2543,112217.18644537713
2544,117211.23547486565
2545,126977.90214477922
2546,130077.36511657231
2547,148968.74592061667
2548,164035.6184269654
2549,155892.11909548455
2550,1294530.2143109392
2551,146416.47168194273
2552,137493.05861765443
2553,76834.55982492886
2554,87076.79880149919
2555,120835.6204970929
2556,98518.79990170743
2557,104580.22205668691
2558,130944.50526336217
2559,117016.04289574559
2560,141943.18689057432
2561,141051.7109324474
2562,122654.25363635569
2563,127940.01457118407
2564,190606.00274600796
2565,130396.58475763517
2566,133948.0533007917
2567,121059.1242518724
2568,182471.6405429546
2569,207277.55353352323
2570,124115.38664842652
2571,167560.12758756426
2572,155827.94886006822
2573,206008.0925636626
2574,212693.79190634686
2575,139917.89363042515
2576,116682.44861084012
2577,112669.4984928745
2578,97258.30000872086
2579,60794.75205730901
2580,107405.14155723914
2581,121768.07298960153
2582,137883.44828691852
2583,255048.56834978677
2584,185112.18387441215
2585,187808.20430993842
2586,215574.4327936557
2587,203414.76090813623
2588,146759.91128421854
2589,159792.3871352604
2590,218383.7891490435
2591,235790.38087584166
2592,217241.33991831183
2593,245648.1908400715
2594,187742.2359891996
2595,208837.82854366547
2596,294378.9490946997
2597,195081.7681158383
2598,290272.43065718
2599,344035.48254530336
2600,443113.7841761502
2601,147792.65958947217
2602,93029.1376971398
2603,101594.3311356995
2604,94569.08483212737
2605,93211.63491725664
2606,142412.3097274619
2607,239644.58981154085
2608,197970.21247328862
2609,182571.2874304884
2610,109196.93913340195
2611,99093.63484375969
2612,160142.0301794432
2613,137755.64689071235
2614,124924.7710599094
2615,166379.4311892375
2616,156826.91832832483
2617,181277.50180247554
2618,191354.88330061044
2619,202312.19119208536
2620,191858.19269130708
2621,175926.3482387806
2622,182613.6780098285
2623,233724.50592436423
2624,314910.4761860229
2625,285383.6523354397
2626,185267.70370422237
2627,161228.68247521052
2628,410792.87988346344
2629,478199.6272100289
2630,337712.76012348227
2631,481298.13171634084
2632,392158.6402546926
2633,266375.72301454074
2634,401747.19373279717
2635,166657.2105744079
2636,188580.61846056083
2637,186429.05336515245
2638,268583.41513034527
2639,184636.21232086568
2640,156378.41325949368
2641,107191.8721532417
2642,183922.3121345026
2643,114424.85738847274
2644,124971.97173473069
2645,124571.81193739458
2646,107189.69176345214
2647,118213.49683261816
2648,144665.34700685606
2649,157335.79017267044
2650,142551.83272328298
2651,145889.30630463947
2652,398377.2973982517
2653,242810.2274822388
2654,241869.0408924905
2655,384099.7843929648
2656,323897.2335794881
2657,338307.57475206425
2658,284147.1391809547
2659,296883.3289584492
2660,356123.49694923306
2661,325755.39860468067
2662,337956.77394151886
2663,289231.69399681163
2664,261712.81059563387
2665,297743.7913515872
2666,264985.55223685614
2667,186841.33712609627
2668,194976.71744545762
2669,187047.20898830786
2670,284250.28533767187
2671,197873.144371778
2672,202951.81115230347
2673,202782.13213783884
2674,206170.06110762747
2675,173589.88897540764
2676,204679.48897838168
2677,205496.57799680618
2678,262731.79741683765
2679,268135.32985252095
2680,270712.2389457289
2681,405988.44493449887
2682,312484.1108664831
2683,567794.680483017
2684,301282.6640189658
2685,343993.74476349645
2686,250571.97752047004
2687,289078.15298830817
2688,224544.6215550094
2689,209042.1396312267
2690,439982.60757257236
2691,186621.1213525399
2692,138936.1684522745
2693,206485.6346546842
2694,144610.05264278388
2695,199938.0070611489
2696,190707.12242524506
2697,181948.2530908574
2698,207683.6035970214
2699,166350.0687859464
2700,150950.77445481802
2701,169404.30811762702
2702,124515.3038298268
2703,147635.41903214258
2704,137500.6262748057
2705,115822.2900394934
2706,120075.53661341996
2707,139105.67223879337
2708,124457.7351463165
2709,104208.45049592193
2710,129167.98054143356
2711,224112.96755475787
2712,371562.9641907529
2713,172899.13110469125
2714,159546.3625203989
2715,157172.73233829928
2716,157282.07671777875
2717,194638.23787672987
2718,231048.54575827107
2719,165624.5252803945
2720,197527.96881458268
2721,136949.08236350075
2722,167705.30174454927
2723,149649.52948045125
2724,131095.0869012678
2725,132516.61102306764
2726,147078.2477657542
2727,165225.9720508603
2728,195120.08342761235
2729,150930.41113675988
2730,144633.87766459776
2731,140271.2980548556
2732,123892.99101966106
2733,157286.5629174375
2734,146140.53726923748
2735,134968.37287970504
